Results.reception.time,MD5.hash.of.participant.s.IP.address,Controller.name,Order.number.of.item,Inner.element.number,Label,Latin.Square.Group,PennElementType,PennElementName,Parameter,Value,EventTime,native,german,id,ITEM,CONDITION,RT,Reading.time,Newline.,Sentence..or.sentence.MD5.,Comments
1712933777,58f37899c02d0bb52f25368cecc352c5,PennController,13,0,experiment,NULL,Scale,Scale,Choice,1,1712933757990,Italian,no,GG69,10,implausible,undefined,NULL,NA,,
1712933777,58f37899c02d0bb52f25368cecc352c5,PennController,13,0,experiment,NULL,PennController,12,_Trial_,End,1712933758297,Italian,no,GG69,10,implausible,undefined,NULL,NA,,
1712933777,58f37899c02d0bb52f25368cecc352c5,PennController,11,0,experiment,NULL,PennController,10,_Trial_,Start,1712933758299,Italian,no,GG69,8,implausible,undefined,NULL,NA,,
1712933777,58f37899c02d0bb52f25368cecc352c5,PennController,11,0,experiment,NULL,PennController,10,_Header_,Start,1712933758299,Italian,no,GG69,8,implausible,undefined,NULL,NA,,
1712933777,58f37899c02d0bb52f25368cecc352c5,PennController,11,0,experiment,NULL,PennController,10,_Header_,End,1712933758299,Italian,no,GG69,8,implausible,undefined,NULL,NA,,
1712933777,58f37899c02d0bb52f25368cecc352c5,PennController,11,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,1,The father,1712933762039,Italian,no,GG69,8,implausible,undefined,584,0,The father*bought*a bicycle*his son.,Any addtional parameters were appended as additional columns
1712933777,58f37899c02d0bb52f25368cecc352c5,PennController,11,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,2,bought,1712933762039,Italian,no,GG69,8,implausible,undefined,655,0,The father*bought*a bicycle*his son.,Any addtional parameters were appended as additional columns
1712933777,58f37899c02d0bb52f25368cecc352c5,PennController,11,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,3,a bicycle,1712933762039,Italian,no,GG69,8,implausible,undefined,688,0,The father*bought*a bicycle*his son.,Any addtional parameters were appended as additional columns
1712933777,58f37899c02d0bb52f25368cecc352c5,PennController,11,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,4,his son.,1712933762039,Italian,no,GG69,8,implausible,undefined,730,0,The father*bought*a bicycle*his son.,Any addtional parameters were appended as additional columns
1712933777,58f37899c02d0bb52f25368cecc352c5,PennController,11,0,experiment,NULL,Scale,Scale,Choice,2,1712933763573,Italian,no,GG69,8,implausible,undefined,NULL,NA,,
1712933777,58f37899c02d0bb52f25368cecc352c5,PennController,11,0,experiment,NULL,PennController,10,_Trial_,End,1712933763876,Italian,no,GG69,8,implausible,undefined,NULL,NA,,
1712933777,58f37899c02d0bb52f25368cecc352c5,PennController,5,0,experiment,NULL,PennController,4,_Trial_,Start,1712933763878,Italian,no,GG69,2,implausible,undefined,NULL,NA,,
1712933777,58f37899c02d0bb52f25368cecc352c5,PennController,5,0,experiment,NULL,PennController,4,_Header_,Start,1712933763878,Italian,no,GG69,2,implausible,undefined,NULL,NA,,
1712933777,58f37899c02d0bb52f25368cecc352c5,PennController,5,0,experiment,NULL,PennController,4,_Header_,End,1712933763878,Italian,no,GG69,2,implausible,undefined,NULL,NA,,
1712933777,58f37899c02d0bb52f25368cecc352c5,PennController,5,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,1,The bartender,1712933767647,Italian,no,GG69,2,implausible,undefined,644,0,The bartender*poured*a drink*the customer.,Any addtional parameters were appended as additional columns
1712933777,58f37899c02d0bb52f25368cecc352c5,PennController,5,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,2,poured,1712933767647,Italian,no,GG69,2,implausible,undefined,542,0,The bartender*poured*a drink*the customer.,Any addtional parameters were appended as additional columns
1712933777,58f37899c02d0bb52f25368cecc352c5,PennController,5,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,3,a drink,1712933767647,Italian,no,GG69,2,implausible,undefined,575,0,The bartender*poured*a drink*the customer.,Any addtional parameters were appended as additional columns
1712933777,58f37899c02d0bb52f25368cecc352c5,PennController,5,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,4,the customer.,1712933767647,Italian,no,GG69,2,implausible,undefined,1175,0,The bartender*poured*a drink*the customer.,Any addtional parameters were appended as additional columns
1712933777,58f37899c02d0bb52f25368cecc352c5,PennController,5,0,experiment,NULL,Scale,Scale,Choice,2,1712933768756,Italian,no,GG69,2,implausible,undefined,NULL,NA,,
1712933777,58f37899c02d0bb52f25368cecc352c5,PennController,5,0,experiment,NULL,PennController,4,_Trial_,End,1712933769060,Italian,no,GG69,2,implausible,undefined,NULL,NA,,
1712933777,58f37899c02d0bb52f25368cecc352c5,PennController,22,0,experiment,NULL,PennController,21,_Trial_,Start,1712933769061,Italian,no,GG69,19,plausible,undefined,NULL,NA,,
1712933777,58f37899c02d0bb52f25368cecc352c5,PennController,22,0,experiment,NULL,PennController,21,_Header_,Start,1712933769061,Italian,no,GG69,19,plausible,undefined,NULL,NA,,
1712933777,58f37899c02d0bb52f25368cecc352c5,PennController,22,0,experiment,NULL,PennController,21,_Header_,End,1712933769062,Italian,no,GG69,19,plausible,undefined,NULL,NA,,
1712933777,58f37899c02d0bb52f25368cecc352c5,PennController,22,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,1,The church,1712933774012,Italian,no,GG69,19,plausible,undefined,594,0,The church*built*the homeless*a shelter.,Any addtional parameters were appended as additional columns
1712933777,58f37899c02d0bb52f25368cecc352c5,PennController,22,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,2,built,1712933774012,Italian,no,GG69,19,plausible,undefined,526,0,The church*built*the homeless*a shelter.,Any addtional parameters were appended as additional columns
1712933777,58f37899c02d0bb52f25368cecc352c5,PennController,22,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,3,the homeless,1712933774012,Italian,no,GG69,19,plausible,undefined,974,0,The church*built*the homeless*a shelter.,Any addtional parameters were appended as additional columns
1712933777,58f37899c02d0bb52f25368cecc352c5,PennController,22,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,4,a shelter.,1712933774012,Italian,no,GG69,19,plausible,undefined,1794,0,The church*built*the homeless*a shelter.,Any addtional parameters were appended as additional columns
1712933777,58f37899c02d0bb52f25368cecc352c5,PennController,22,0,experiment,NULL,Scale,Scale,Choice,3,1712933776890,Italian,no,GG69,19,plausible,undefined,NULL,NA,,
1712933777,58f37899c02d0bb52f25368cecc352c5,PennController,22,0,experiment,NULL,PennController,21,_Trial_,End,1712933777193,Italian,no,GG69,19,plausible,undefined,NULL,NA,,
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,1,0,instructions,NULL,PennController,0,_Trial_,Start,1713003591970,undefined,undefined,undefined,NULL,,,,NA,,
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,1,0,instructions,NULL,PennController,0,_Header_,Start,1713003591971,undefined,undefined,undefined,NULL,,,,NA,,
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,1,0,instructions,NULL,PennController,0,_Header_,End,1713003591972,undefined,undefined,undefined,NULL,,,,NA,,
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,1,0,instructions,NULL,PennController,0,_Trial_,End,1713004383363,undefined,undefined,undefined,NULL,,,,NA,,
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,3,0,participants,NULL,PennController,1,_Trial_,Start,1713004383368,English,no,KO42,NULL,,,,NA,,
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,3,0,participants,NULL,PennController,1,_Header_,Start,1713004383368,English,no,KO42,NULL,,,,NA,,
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,3,0,participants,NULL,PennController,1,_Header_,End,1713004383368,English,no,KO42,NULL,,,,NA,,
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,3,0,participants,NULL,TextInput,input_ID,First,,1713004393540,English,no,KO42,Shift,,,,NA,,
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,3,0,participants,NULL,TextInput,input_ID,EnterReturn,KO42,1713004411682,English,no,KO42,NULL,,,,NA,,
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,3,0,participants,NULL,Scale,input_german,Choice,no,1713004414546,English,no,KO42,NULL,,,,NA,,
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,3,0,participants,NULL,TextInput,input_native,First,,1713004416863,English,no,KO42,Shift,,,,NA,,
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,3,0,participants,NULL,TextInput,input_native,EnterReturn,English,1713004430449,English,no,KO42,NULL,,,,NA,,
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,3,0,participants,NULL,TextInput,input_ID,Final,KO42,1713004437921,English,no,KO42,NULL,,,,NA,,
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,3,0,participants,NULL,TextInput,input_native,Final,English,1713004437921,English,no,KO42,NULL,,,,NA,,
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,3,0,participants,NULL,PennController,1,_Trial_,End,1713004437922,English,no,KO42,NULL,,,,NA,,
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,7,0,experiment,NULL,PennController,6,_Trial_,Start,1713004437924,English,no,KO42,4,plausible,undefined,NULL,NA,,
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,7,0,experiment,NULL,PennController,6,_Header_,Start,1713004437924,English,no,KO42,4,plausible,undefined,NULL,NA,,
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,7,0,experiment,NULL,PennController,6,_Header_,End,1713004437924,English,no,KO42,4,plausible,undefined,NULL,NA,,
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,7,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,1,The grandmother,1713004445873,English,no,KO42,4,plausible,undefined,841,0,The grandmother*made*her granddaughter*a quilt.,Any addtional parameters were appended as additional columns
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,7,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,2,made,1713004445873,English,no,KO42,4,plausible,undefined,720,0,The grandmother*made*her granddaughter*a quilt.,Any addtional parameters were appended as additional columns
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,7,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,3,her granddaughter,1713004445873,English,no,KO42,4,plausible,undefined,703,0,The grandmother*made*her granddaughter*a quilt.,Any addtional parameters were appended as additional columns
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,7,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,4,a quilt.,1713004445873,English,no,KO42,4,plausible,undefined,931,0,The grandmother*made*her granddaughter*a quilt.,Any addtional parameters were appended as additional columns
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,7,0,experiment,NULL,Scale,Scale,Choice,5,1713004447837,English,no,KO42,4,plausible,undefined,NULL,NA,,
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,7,0,experiment,NULL,PennController,6,_Trial_,End,1713004448142,English,no,KO42,4,plausible,undefined,NULL,NA,,
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,11,0,experiment,NULL,PennController,10,_Trial_,Start,1713004448144,English,no,KO42,8,plausible,undefined,NULL,NA,,
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,11,0,experiment,NULL,PennController,10,_Header_,Start,1713004448144,English,no,KO42,8,plausible,undefined,NULL,NA,,
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,11,0,experiment,NULL,PennController,10,_Header_,End,1713004448144,English,no,KO42,8,plausible,undefined,NULL,NA,,
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,11,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,1,The father,1713004452059,English,no,KO42,8,plausible,undefined,583,0,The father*bought*his son*a bicycle.,Any addtional parameters were appended as additional columns
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,11,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,2,bought,1713004452059,English,no,KO42,8,plausible,undefined,591,0,The father*bought*his son*a bicycle.,Any addtional parameters were appended as additional columns
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,11,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,3,his son,1713004452059,English,no,KO42,8,plausible,undefined,582,0,The father*bought*his son*a bicycle.,Any addtional parameters were appended as additional columns
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,11,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,4,a bicycle.,1713004452059,English,no,KO42,8,plausible,undefined,713,0,The father*bought*his son*a bicycle.,Any addtional parameters were appended as additional columns
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,11,0,experiment,NULL,Scale,Scale,Choice,5,1713004452891,English,no,KO42,8,plausible,undefined,NULL,NA,,
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,11,0,experiment,NULL,PennController,10,_Trial_,End,1713004453197,English,no,KO42,8,plausible,undefined,NULL,NA,,
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,22,0,experiment,NULL,PennController,21,_Trial_,Start,1713004453199,English,no,KO42,19,implausible,undefined,NULL,NA,,
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,22,0,experiment,NULL,PennController,21,_Header_,Start,1713004453199,English,no,KO42,19,implausible,undefined,NULL,NA,,
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,22,0,experiment,NULL,PennController,21,_Header_,End,1713004453199,English,no,KO42,19,implausible,undefined,NULL,NA,,
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,22,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,1,The church,1713004458331,English,no,KO42,19,implausible,undefined,612,0,The church*built*a shelter*the homeless.,Any addtional parameters were appended as additional columns
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,22,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,2,built,1713004458331,English,no,KO42,19,implausible,undefined,819,0,The church*built*a shelter*the homeless.,Any addtional parameters were appended as additional columns
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,22,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,3,a shelter,1713004458331,English,no,KO42,19,implausible,undefined,665,0,The church*built*a shelter*the homeless.,Any addtional parameters were appended as additional columns
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,22,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,4,the homeless.,1713004458331,English,no,KO42,19,implausible,undefined,1816,0,The church*built*a shelter*the homeless.,Any addtional parameters were appended as additional columns
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,22,0,experiment,NULL,Scale,Scale,Choice,2,1713004461350,English,no,KO42,19,implausible,undefined,NULL,NA,,
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,22,0,experiment,NULL,PennController,21,_Trial_,End,1713004461655,English,no,KO42,19,implausible,undefined,NULL,NA,,
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,15,0,experiment,NULL,PennController,14,_Trial_,Start,1713004461657,English,no,KO42,12,plausible,undefined,NULL,NA,,
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,15,0,experiment,NULL,PennController,14,_Header_,Start,1713004461657,English,no,KO42,12,plausible,undefined,NULL,NA,,
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,15,0,experiment,NULL,PennController,14,_Header_,End,1713004461657,English,no,KO42,12,plausible,undefined,NULL,NA,,
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,15,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,1,The nurse,1713004466443,English,no,KO42,12,plausible,undefined,676,0,The nurse*poured*the old man*some water.,Any addtional parameters were appended as additional columns
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,15,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,2,poured,1713004466443,English,no,KO42,12,plausible,undefined,603,0,The nurse*poured*the old man*some water.,Any addtional parameters were appended as additional columns
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,15,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,3,the old man,1713004466443,English,no,KO42,12,plausible,undefined,1076,0,The nurse*poured*the old man*some water.,Any addtional parameters were appended as additional columns
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,15,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,4,some water.,1713004466443,English,no,KO42,12,plausible,undefined,874,0,The nurse*poured*the old man*some water.,Any addtional parameters were appended as additional columns
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,15,0,experiment,NULL,Scale,Scale,Choice,5,1713004468136,English,no,KO42,12,plausible,undefined,NULL,NA,,
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,15,0,experiment,NULL,PennController,14,_Trial_,End,1713004468439,English,no,KO42,12,plausible,undefined,NULL,NA,,
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,9,0,experiment,NULL,PennController,8,_Trial_,Start,1713004468440,English,no,KO42,6,plausible,undefined,NULL,NA,,
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,9,0,experiment,NULL,PennController,8,_Header_,Start,1713004468440,English,no,KO42,6,plausible,undefined,NULL,NA,,
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,9,0,experiment,NULL,PennController,8,_Header_,End,1713004468441,English,no,KO42,6,plausible,undefined,NULL,NA,,
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,9,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,1,The secretary,1713004474082,English,no,KO42,6,plausible,undefined,812,0,The secretary*ordered*the boss*some office supplies.,Any addtional parameters were appended as additional columns
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,9,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,2,ordered,1713004474082,English,no,KO42,6,plausible,undefined,994,0,The secretary*ordered*the boss*some office supplies.,Any addtional parameters were appended as additional columns
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,9,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,3,the boss,1713004474082,English,no,KO42,6,plausible,undefined,568,0,The secretary*ordered*the boss*some office supplies.,Any addtional parameters were appended as additional columns
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,9,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,4,some office supplies.,1713004474082,English,no,KO42,6,plausible,undefined,1874,0,The secretary*ordered*the boss*some office supplies.,Any addtional parameters were appended as additional columns
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,9,0,experiment,NULL,Scale,Scale,Choice,5,1713004478484,English,no,KO42,6,plausible,undefined,NULL,NA,,
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,9,0,experiment,NULL,PennController,8,_Trial_,End,1713004478788,English,no,KO42,6,plausible,undefined,NULL,NA,,
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,20,0,experiment,NULL,PennController,19,_Trial_,Start,1713004478791,English,no,KO42,17,implausible,undefined,NULL,NA,,
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,20,0,experiment,NULL,PennController,19,_Header_,Start,1713004478791,English,no,KO42,17,implausible,undefined,NULL,NA,,
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,20,0,experiment,NULL,PennController,19,_Header_,End,1713004478791,English,no,KO42,17,implausible,undefined,NULL,NA,,
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,20,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,1,The travel agent,1713004483295,English,no,KO42,17,implausible,undefined,719,0,The travel agent*reserved*a flight*the businessman.,Any addtional parameters were appended as additional columns
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,20,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,2,reserved,1713004483295,English,no,KO42,17,implausible,undefined,720,0,The travel agent*reserved*a flight*the businessman.,Any addtional parameters were appended as additional columns
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,20,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,3,a flight,1713004483295,English,no,KO42,17,implausible,undefined,648,0,The travel agent*reserved*a flight*the businessman.,Any addtional parameters were appended as additional columns
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,20,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,4,the businessman.,1713004483295,English,no,KO42,17,implausible,undefined,1169,0,The travel agent*reserved*a flight*the businessman.,Any addtional parameters were appended as additional columns
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,20,0,experiment,NULL,Scale,Scale,Choice,2,1713004498455,English,no,KO42,17,implausible,undefined,NULL,NA,,
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,20,0,experiment,NULL,PennController,19,_Trial_,End,1713004498762,English,no,KO42,17,implausible,undefined,NULL,NA,,
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,4,0,experiment,NULL,PennController,3,_Trial_,Start,1713004498764,English,no,KO42,1,implausible,undefined,NULL,NA,,
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,4,0,experiment,NULL,PennController,3,_Header_,Start,1713004498764,English,no,KO42,1,implausible,undefined,NULL,NA,,
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,4,0,experiment,NULL,PennController,3,_Header_,End,1713004498764,English,no,KO42,1,implausible,undefined,NULL,NA,,
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,4,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,1,The cook,1713004503467,English,no,KO42,1,implausible,undefined,549,0,The cook*baked*a cake*Lucy.,Any addtional parameters were appended as additional columns
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,4,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,2,baked,1713004503467,English,no,KO42,1,implausible,undefined,654,0,The cook*baked*a cake*Lucy.,Any addtional parameters were appended as additional columns
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,4,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,3,a cake,1713004503467,English,no,KO42,1,implausible,undefined,610,0,The cook*baked*a cake*Lucy.,Any addtional parameters were appended as additional columns
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,4,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,4,Lucy.,1713004503467,English,no,KO42,1,implausible,undefined,1196,0,The cook*baked*a cake*Lucy.,Any addtional parameters were appended as additional columns
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,4,0,experiment,NULL,Scale,Scale,Choice,1,1713004504691,English,no,KO42,1,implausible,undefined,NULL,NA,,
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,4,0,experiment,NULL,PennController,3,_Trial_,End,1713004504994,English,no,KO42,1,implausible,undefined,NULL,NA,,
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,8,0,experiment,NULL,PennController,7,_Trial_,Start,1713004504996,English,no,KO42,5,implausible,undefined,NULL,NA,,
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,8,0,experiment,NULL,PennController,7,_Header_,Start,1713004504996,English,no,KO42,5,implausible,undefined,NULL,NA,,
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,8,0,experiment,NULL,PennController,7,_Header_,End,1713004504996,English,no,KO42,5,implausible,undefined,NULL,NA,,
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,8,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,1,The apprentice,1713004509498,English,no,KO42,5,implausible,undefined,798,0,The apprentice*fetched*a hammer*the carpenter.,Any addtional parameters were appended as additional columns
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,8,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,2,fetched,1713004509498,English,no,KO42,5,implausible,undefined,669,0,The apprentice*fetched*a hammer*the carpenter.,Any addtional parameters were appended as additional columns
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,8,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,3,a hammer,1713004509498,English,no,KO42,5,implausible,undefined,730,0,The apprentice*fetched*a hammer*the carpenter.,Any addtional parameters were appended as additional columns
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,8,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,4,the carpenter.,1713004509498,English,no,KO42,5,implausible,undefined,951,0,The apprentice*fetched*a hammer*the carpenter.,Any addtional parameters were appended as additional columns
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,8,0,experiment,NULL,Scale,Scale,Choice,1,1713004516340,English,no,KO42,5,implausible,undefined,NULL,NA,,
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,8,0,experiment,NULL,PennController,7,_Trial_,End,1713004516644,English,no,KO42,5,implausible,undefined,NULL,NA,,
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,13,0,experiment,NULL,PennController,12,_Trial_,Start,1713004516645,English,no,KO42,10,plausible,undefined,NULL,NA,,
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,13,0,experiment,NULL,PennController,12,_Header_,Start,1713004516645,English,no,KO42,10,plausible,undefined,NULL,NA,,
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,13,0,experiment,NULL,PennController,12,_Header_,End,1713004516645,English,no,KO42,10,plausible,undefined,NULL,NA,,
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,13,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,1,The waitress,1713004522186,English,no,KO42,10,plausible,undefined,657,0,The waitress*fixed*the customer*a sandwich.,Any addtional parameters were appended as additional columns
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,13,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,2,fixed,1713004522186,English,no,KO42,10,plausible,undefined,917,0,The waitress*fixed*the customer*a sandwich.,Any addtional parameters were appended as additional columns
