Results.reception.time,MD5.hash.of.participant.s.IP.address,Controller.name,Order.number.of.item,Inner.element.number,Label,Latin.Square.Group,PennElementType,PennElementName,Parameter,Value,EventTime,native,german,id,ITEM,CONDITION,RESPONSE,Comments
1713038209,d2297ef62fb166b23254c294ca60cbab,PennController,15,0,experiment-item,NULL,TextInput,answer,EnterReturn,Greek mythology,1713037956214,undefined,undefined,undefined,11,2,undefined,NULL
1713038209,d2297ef62fb166b23254c294ca60cbab,PennController,15,0,experiment-item,NULL,TextInput,answer,Final,Greek mythology,1713037956217,undefined,undefined,undefined,11,2,undefined,NULL
1713038209,d2297ef62fb166b23254c294ca60cbab,PennController,15,0,experiment-item,NULL,PennController,14,_Trial_,End,1713037956219,undefined,undefined,undefined,11,2,undefined,NULL
1713038209,d2297ef62fb166b23254c294ca60cbab,PennController,26,0,experiment-filler,NULL,PennController,25,_Trial_,Start,1713037956221,undefined,undefined,undefined,102,100,undefined,NULL
1713038209,d2297ef62fb166b23254c294ca60cbab,PennController,26,0,experiment-filler,NULL,PennController,25,_Header_,Start,1713037956221,undefined,undefined,undefined,102,100,undefined,NULL
1713038209,d2297ef62fb166b23254c294ca60cbab,PennController,26,0,experiment-filler,NULL,PennController,25,_Header_,End,1713037956226,undefined,undefined,undefined,102,100,undefined,NULL
1713038209,d2297ef62fb166b23254c294ca60cbab,PennController,26,0,experiment-filler,NULL,TextInput,answer,First,,1713037959207,undefined,undefined,undefined,102,100,undefined,Shift
1713038209,d2297ef62fb166b23254c294ca60cbab,PennController,26,0,experiment-filler,NULL,TextInput,answer,EnterReturn,Olaf Scholz,1713037962765,undefined,undefined,undefined,102,100,undefined,NULL
1713038209,d2297ef62fb166b23254c294ca60cbab,PennController,26,0,experiment-filler,NULL,TextInput,answer,Final,Olaf Scholz,1713037962767,undefined,undefined,undefined,102,100,undefined,NULL
1713038209,d2297ef62fb166b23254c294ca60cbab,PennController,26,0,experiment-filler,NULL,PennController,25,_Trial_,End,1713037962767,undefined,undefined,undefined,102,100,undefined,NULL
1713038209,d2297ef62fb166b23254c294ca60cbab,PennController,8,0,experiment-item,NULL,PennController,7,_Trial_,Start,1713037962769,undefined,undefined,undefined,4,1,undefined,NULL
1713038209,d2297ef62fb166b23254c294ca60cbab,PennController,8,0,experiment-item,NULL,PennController,7,_Header_,Start,1713037962769,undefined,undefined,undefined,4,1,undefined,NULL
1713038209,d2297ef62fb166b23254c294ca60cbab,PennController,8,0,experiment-item,NULL,PennController,7,_Header_,End,1713037962772,undefined,undefined,undefined,4,1,undefined,NULL
1713038209,d2297ef62fb166b23254c294ca60cbab,PennController,8,0,experiment-item,NULL,TextInput,answer,First,,1713037966248,undefined,undefined,undefined,4,1,undefined,d
1713038209,d2297ef62fb166b23254c294ca60cbab,PennController,8,0,experiment-item,NULL,TextInput,answer,EnterReturn,don't know,1713037968413,undefined,undefined,undefined,4,1,undefined,NULL
1713038209,d2297ef62fb166b23254c294ca60cbab,PennController,8,0,experiment-item,NULL,TextInput,answer,Final,don't know,1713037968414,undefined,undefined,undefined,4,1,undefined,NULL
1713038209,d2297ef62fb166b23254c294ca60cbab,PennController,8,0,experiment-item,NULL,PennController,7,_Trial_,End,1713037968414,undefined,undefined,undefined,4,1,undefined,NULL
1713038209,d2297ef62fb166b23254c294ca60cbab,PennController,25,0,experiment-filler,NULL,PennController,24,_Trial_,Start,1713037968415,undefined,undefined,undefined,101,100,undefined,NULL
1713038209,d2297ef62fb166b23254c294ca60cbab,PennController,25,0,experiment-filler,NULL,PennController,24,_Header_,Start,1713037968415,undefined,undefined,undefined,101,100,undefined,NULL
1713038209,d2297ef62fb166b23254c294ca60cbab,PennController,25,0,experiment-filler,NULL,PennController,24,_Header_,End,1713037968416,undefined,undefined,undefined,101,100,undefined,NULL
1713038209,d2297ef62fb166b23254c294ca60cbab,PennController,25,0,experiment-filler,NULL,TextInput,answer,First,,1713037971220,undefined,undefined,undefined,101,100,undefined,Shift
1713038209,d2297ef62fb166b23254c294ca60cbab,PennController,25,0,experiment-filler,NULL,TextInput,answer,EnterReturn,Madrid,1713037989590,undefined,undefined,undefined,101,100,undefined,NULL
1713038209,d2297ef62fb166b23254c294ca60cbab,PennController,25,0,experiment-filler,NULL,TextInput,answer,Final,Madrid,1713037989592,undefined,undefined,undefined,101,100,undefined,NULL
1713038209,d2297ef62fb166b23254c294ca60cbab,PennController,25,0,experiment-filler,NULL,PennController,24,_Trial_,End,1713037989593,undefined,undefined,undefined,101,100,undefined,NULL
1713038209,d2297ef62fb166b23254c294ca60cbab,PennController,24,0,experiment-item,NULL,PennController,23,_Trial_,Start,1713037989595,undefined,undefined,undefined,20,1,undefined,NULL
1713038209,d2297ef62fb166b23254c294ca60cbab,PennController,24,0,experiment-item,NULL,PennController,23,_Header_,Start,1713037989595,undefined,undefined,undefined,20,1,undefined,NULL
1713038209,d2297ef62fb166b23254c294ca60cbab,PennController,24,0,experiment-item,NULL,PennController,23,_Header_,End,1713037989599,undefined,undefined,undefined,20,1,undefined,NULL
1713038209,d2297ef62fb166b23254c294ca60cbab,PennController,24,0,experiment-item,NULL,TextInput,answer,First,,1713037996057,undefined,undefined,undefined,20,1,undefined,c
1713038209,d2297ef62fb166b23254c294ca60cbab,PennController,24,0,experiment-item,NULL,TextInput,answer,EnterReturn,can't answer,1713037999869,undefined,undefined,undefined,20,1,undefined,NULL
1713038209,d2297ef62fb166b23254c294ca60cbab,PennController,24,0,experiment-item,NULL,TextInput,answer,Final,can't answer,1713037999871,undefined,undefined,undefined,20,1,undefined,NULL
1713038209,d2297ef62fb166b23254c294ca60cbab,PennController,24,0,experiment-item,NULL,PennController,23,_Trial_,End,1713037999872,undefined,undefined,undefined,20,1,undefined,NULL
1713038209,d2297ef62fb166b23254c294ca60cbab,PennController,33,0,experiment-filler,NULL,PennController,32,_Trial_,Start,1713037999875,undefined,undefined,undefined,109,100,undefined,NULL
1713038209,d2297ef62fb166b23254c294ca60cbab,PennController,33,0,experiment-filler,NULL,PennController,32,_Header_,Start,1713037999875,undefined,undefined,undefined,109,100,undefined,NULL
1713038209,d2297ef62fb166b23254c294ca60cbab,PennController,33,0,experiment-filler,NULL,PennController,32,_Header_,End,1713037999878,undefined,undefined,undefined,109,100,undefined,NULL
1713038209,d2297ef62fb166b23254c294ca60cbab,PennController,33,0,experiment-filler,NULL,TextInput,answer,First,,1713038028496,undefined,undefined,undefined,109,100,undefined,Shift
1713038209,d2297ef62fb166b23254c294ca60cbab,PennController,33,0,experiment-filler,NULL,TextInput,answer,EnterReturn,Valentine's Day,1713038032772,undefined,undefined,undefined,109,100,undefined,NULL
1713038209,d2297ef62fb166b23254c294ca60cbab,PennController,33,0,experiment-filler,NULL,TextInput,answer,Final,Valentine's Day,1713038032773,undefined,undefined,undefined,109,100,undefined,NULL
1713038209,d2297ef62fb166b23254c294ca60cbab,PennController,33,0,experiment-filler,NULL,PennController,32,_Trial_,End,1713038032774,undefined,undefined,undefined,109,100,undefined,NULL
1713038209,d2297ef62fb166b23254c294ca60cbab,PennController,21,0,experiment-item,NULL,PennController,20,_Trial_,Start,1713038032776,undefined,undefined,undefined,17,2,undefined,NULL
1713038209,d2297ef62fb166b23254c294ca60cbab,PennController,21,0,experiment-item,NULL,PennController,20,_Header_,Start,1713038032776,undefined,undefined,undefined,17,2,undefined,NULL
1713038209,d2297ef62fb166b23254c294ca60cbab,PennController,21,0,experiment-item,NULL,PennController,20,_Header_,End,1713038032777,undefined,undefined,undefined,17,2,undefined,NULL
1713038209,d2297ef62fb166b23254c294ca60cbab,PennController,21,0,experiment-item,NULL,TextInput,answer,First,,1713038035722,undefined,undefined,undefined,17,2,undefined,Shift
1713038209,d2297ef62fb166b23254c294ca60cbab,PennController,21,0,experiment-item,NULL,TextInput,answer,EnterReturn,Neil Armstrong,1713038048808,undefined,undefined,undefined,17,2,undefined,NULL
1713038209,d2297ef62fb166b23254c294ca60cbab,PennController,21,0,experiment-item,NULL,TextInput,answer,Final,Neil Armstrong,1713038048810,undefined,undefined,undefined,17,2,undefined,NULL
1713038209,d2297ef62fb166b23254c294ca60cbab,PennController,21,0,experiment-item,NULL,PennController,20,_Trial_,End,1713038048810,undefined,undefined,undefined,17,2,undefined,NULL
1713038209,d2297ef62fb166b23254c294ca60cbab,PennController,34,0,experiment-filler,NULL,PennController,33,_Trial_,Start,1713038048812,undefined,undefined,undefined,110,100,undefined,NULL
1713038209,d2297ef62fb166b23254c294ca60cbab,PennController,34,0,experiment-filler,NULL,PennController,33,_Header_,Start,1713038048812,undefined,undefined,undefined,110,100,undefined,NULL
1713038209,d2297ef62fb166b23254c294ca60cbab,PennController,34,0,experiment-filler,NULL,PennController,33,_Header_,End,1713038048813,undefined,undefined,undefined,110,100,undefined,NULL
1713038209,d2297ef62fb166b23254c294ca60cbab,PennController,34,0,experiment-filler,NULL,TextInput,answer,First,,1713038053595,undefined,undefined,undefined,110,100,undefined,d
1713038209,d2297ef62fb166b23254c294ca60cbab,PennController,34,0,experiment-filler,NULL,TextInput,answer,EnterReturn,don't know,1713038058593,undefined,undefined,undefined,110,100,undefined,NULL
1713038209,d2297ef62fb166b23254c294ca60cbab,PennController,34,0,experiment-filler,NULL,TextInput,answer,Final,don't know,1713038058595,undefined,undefined,undefined,110,100,undefined,NULL
1713038209,d2297ef62fb166b23254c294ca60cbab,PennController,34,0,experiment-filler,NULL,PennController,33,_Trial_,End,1713038058596,undefined,undefined,undefined,110,100,undefined,NULL
1713038209,d2297ef62fb166b23254c294ca60cbab,PennController,5,0,experiment-item,NULL,PennController,4,_Trial_,Start,1713038058596,undefined,undefined,undefined,1,2,undefined,NULL
1713038209,d2297ef62fb166b23254c294ca60cbab,PennController,5,0,experiment-item,NULL,PennController,4,_Header_,Start,1713038058596,undefined,undefined,undefined,1,2,undefined,NULL
1713038209,d2297ef62fb166b23254c294ca60cbab,PennController,5,0,experiment-item,NULL,PennController,4,_Header_,End,1713038058597,undefined,undefined,undefined,1,2,undefined,NULL
1713038209,d2297ef62fb166b23254c294ca60cbab,PennController,5,0,experiment-item,NULL,TextInput,answer,First,,1713038063485,undefined,undefined,undefined,1,2,undefined,Shift
1713038209,d2297ef62fb166b23254c294ca60cbab,PennController,5,0,experiment-item,NULL,TextInput,answer,EnterReturn,Two,1713038069403,undefined,undefined,undefined,1,2,undefined,NULL
1713038209,d2297ef62fb166b23254c294ca60cbab,PennController,5,0,experiment-item,NULL,TextInput,answer,Final,Two,1713038069406,undefined,undefined,undefined,1,2,undefined,NULL
1713038209,d2297ef62fb166b23254c294ca60cbab,PennController,5,0,experiment-item,NULL,PennController,4,_Trial_,End,1713038069407,undefined,undefined,undefined,1,2,undefined,NULL
1713038209,d2297ef62fb166b23254c294ca60cbab,PennController,27,0,experiment-filler,NULL,PennController,26,_Trial_,Start,1713038069409,undefined,undefined,undefined,103,100,undefined,NULL
1713038209,d2297ef62fb166b23254c294ca60cbab,PennController,27,0,experiment-filler,NULL,PennController,26,_Header_,Start,1713038069409,undefined,undefined,undefined,103,100,undefined,NULL
1713038209,d2297ef62fb166b23254c294ca60cbab,PennController,27,0,experiment-filler,NULL,PennController,26,_Header_,End,1713038069412,undefined,undefined,undefined,103,100,undefined,NULL
1713038209,d2297ef62fb166b23254c294ca60cbab,PennController,27,0,experiment-filler,NULL,TextInput,answer,First,,1713038071974,undefined,undefined,undefined,103,100,undefined,Shift
1713038209,d2297ef62fb166b23254c294ca60cbab,PennController,27,0,experiment-filler,NULL,TextInput,answer,EnterReturn,United States of America,1713038080511,undefined,undefined,undefined,103,100,undefined,NULL
1713038209,d2297ef62fb166b23254c294ca60cbab,PennController,27,0,experiment-filler,NULL,TextInput,answer,Final,United States of America,1713038080512,undefined,undefined,undefined,103,100,undefined,NULL
1713038209,d2297ef62fb166b23254c294ca60cbab,PennController,27,0,experiment-filler,NULL,PennController,26,_Trial_,End,1713038080512,undefined,undefined,undefined,103,100,undefined,NULL
1713038209,d2297ef62fb166b23254c294ca60cbab,PennController,12,0,experiment-item,NULL,PennController,11,_Trial_,Start,1713038080513,undefined,undefined,undefined,8,1,undefined,NULL
1713038209,d2297ef62fb166b23254c294ca60cbab,PennController,12,0,experiment-item,NULL,PennController,11,_Header_,Start,1713038080513,undefined,undefined,undefined,8,1,undefined,NULL
1713038209,d2297ef62fb166b23254c294ca60cbab,PennController,12,0,experiment-item,NULL,PennController,11,_Header_,End,1713038080514,undefined,undefined,undefined,8,1,undefined,NULL
1713038209,d2297ef62fb166b23254c294ca60cbab,PennController,12,0,experiment-item,NULL,TextInput,answer,First,,1713038117674,undefined,undefined,undefined,8,1,undefined,c
1713038209,d2297ef62fb166b23254c294ca60cbab,PennController,12,0,experiment-item,NULL,TextInput,answer,EnterReturn,can't answer,1713038129646,undefined,undefined,undefined,8,1,undefined,NULL
1713038209,d2297ef62fb166b23254c294ca60cbab,PennController,12,0,experiment-item,NULL,TextInput,answer,Final,can't answer,1713038129648,undefined,undefined,undefined,8,1,undefined,NULL
1713038209,d2297ef62fb166b23254c294ca60cbab,PennController,12,0,experiment-item,NULL,PennController,11,_Trial_,End,1713038129649,undefined,undefined,undefined,8,1,undefined,NULL
1713038209,d2297ef62fb166b23254c294ca60cbab,PennController,30,0,experiment-filler,NULL,PennController,29,_Trial_,Start,1713038129649,undefined,undefined,undefined,106,100,undefined,NULL
1713038209,d2297ef62fb166b23254c294ca60cbab,PennController,30,0,experiment-filler,NULL,PennController,29,_Header_,Start,1713038129649,undefined,undefined,undefined,106,100,undefined,NULL
1713038209,d2297ef62fb166b23254c294ca60cbab,PennController,30,0,experiment-filler,NULL,PennController,29,_Header_,End,1713038129651,undefined,undefined,undefined,106,100,undefined,NULL
1713038209,d2297ef62fb166b23254c294ca60cbab,PennController,30,0,experiment-filler,NULL,TextInput,answer,First,,1713038137164,undefined,undefined,undefined,106,100,undefined,s
1713038209,d2297ef62fb166b23254c294ca60cbab,PennController,30,0,experiment-filler,NULL,TextInput,answer,EnterReturn,don't know,1713038140420,undefined,undefined,undefined,106,100,undefined,NULL
1713038209,d2297ef62fb166b23254c294ca60cbab,PennController,30,0,experiment-filler,NULL,TextInput,answer,Final,don't know,1713038140421,undefined,undefined,undefined,106,100,undefined,NULL
1713038209,d2297ef62fb166b23254c294ca60cbab,PennController,30,0,experiment-filler,NULL,PennController,29,_Trial_,End,1713038140421,undefined,undefined,undefined,106,100,undefined,NULL
1713038209,d2297ef62fb166b23254c294ca60cbab,PennController,16,0,experiment-item,NULL,PennController,15,_Trial_,Start,1713038140422,undefined,undefined,undefined,12,1,undefined,NULL
1713038209,d2297ef62fb166b23254c294ca60cbab,PennController,16,0,experiment-item,NULL,PennController,15,_Header_,Start,1713038140422,undefined,undefined,undefined,12,1,undefined,NULL
1713038209,d2297ef62fb166b23254c294ca60cbab,PennController,16,0,experiment-item,NULL,PennController,15,_Header_,End,1713038140423,undefined,undefined,undefined,12,1,undefined,NULL
1713038209,d2297ef62fb166b23254c294ca60cbab,PennController,16,0,experiment-item,NULL,TextInput,answer,First,,1713038150430,undefined,undefined,undefined,12,1,undefined,Shift
1713038209,d2297ef62fb166b23254c294ca60cbab,PennController,16,0,experiment-item,NULL,TextInput,answer,EnterReturn,Santa Claus,1713038153556,undefined,undefined,undefined,12,1,undefined,NULL
1713038209,d2297ef62fb166b23254c294ca60cbab,PennController,16,0,experiment-item,NULL,TextInput,answer,Final,Santa Claus,1713038153557,undefined,undefined,undefined,12,1,undefined,NULL
1713038209,d2297ef62fb166b23254c294ca60cbab,PennController,16,0,experiment-item,NULL,PennController,15,_Trial_,End,1713038153558,undefined,undefined,undefined,12,1,undefined,NULL
1713038209,d2297ef62fb166b23254c294ca60cbab,PennController,45,0,experiment-filler,NULL,PennController,44,_Trial_,Start,1713038153559,undefined,undefined,undefined,121,101,undefined,NULL
1713038209,d2297ef62fb166b23254c294ca60cbab,PennController,45,0,experiment-filler,NULL,PennController,44,_Header_,Start,1713038153559,undefined,undefined,undefined,121,101,undefined,NULL
1713038209,d2297ef62fb166b23254c294ca60cbab,PennController,45,0,experiment-filler,NULL,PennController,44,_Header_,End,1713038153560,undefined,undefined,undefined,121,101,undefined,NULL
1713038209,d2297ef62fb166b23254c294ca60cbab,PennController,45,0,experiment-filler,NULL,TextInput,answer,First,,1713038156805,undefined,undefined,undefined,121,101,undefined,c
1713038209,d2297ef62fb166b23254c294ca60cbab,PennController,45,0,experiment-filler,NULL,TextInput,answer,EnterReturn,can't answer,1713038160113,undefined,undefined,undefined,121,101,undefined,NULL
1713038209,d2297ef62fb166b23254c294ca60cbab,PennController,45,0,experiment-filler,NULL,TextInput,answer,Final,can't answer,1713038160114,undefined,undefined,undefined,121,101,undefined,NULL
1713038209,d2297ef62fb166b23254c294ca60cbab,PennController,45,0,experiment-filler,NULL,PennController,44,_Trial_,End,1713038160114,undefined,undefined,undefined,121,101,undefined,NULL
1713038209,d2297ef62fb166b23254c294ca60cbab,PennController,23,0,experiment-item,NULL,PennController,22,_Trial_,Start,1713038160116,undefined,undefined,undefined,19,2,undefined,NULL
1713038209,d2297ef62fb166b23254c294ca60cbab,PennController,23,0,experiment-item,NULL,PennController,22,_Header_,Start,1713038160116,undefined,undefined,undefined,19,2,undefined,NULL
1713038209,d2297ef62fb166b23254c294ca60cbab,PennController,23,0,experiment-item,NULL,PennController,22,_Header_,End,1713038160116,undefined,undefined,undefined,19,2,undefined,NULL
1713038209,d2297ef62fb166b23254c294ca60cbab,PennController,23,0,experiment-item,NULL,TextInput,answer,First,,1713038166326,undefined,undefined,undefined,19,2,undefined,d
1713038209,d2297ef62fb166b23254c294ca60cbab,PennController,23,0,experiment-item,NULL,TextInput,answer,EnterReturn,don't know,1713038208086,undefined,undefined,undefined,19,2,undefined,NULL
1713038209,d2297ef62fb166b23254c294ca60cbab,PennController,23,0,experiment-item,NULL,TextInput,answer,Final,don't know,1713038208089,undefined,undefined,undefined,19,2,undefined,NULL
1713038209,d2297ef62fb166b23254c294ca60cbab,PennController,23,0,experiment-item,NULL,PennController,22,_Trial_,End,1713038208090,undefined,undefined,undefined,19,2,undefined,NULL
1713048732,880f21222ca0914d0b9f29de0e9cf92a,PennController,4,0,instructions,NULL,PennController,2,_Header_,End,1713048248925,undefined,undefined,undefined,NULL,NA,,
1713048732,880f21222ca0914d0b9f29de0e9cf92a,PennController,4,0,instructions,NULL,PennController,2,_Header_,Start,1713048248925,undefined,undefined,undefined,NULL,NA,,
1713048732,880f21222ca0914d0b9f29de0e9cf92a,PennController,4,0,instructions,NULL,PennController,2,_Trial_,Start,1713048248925,undefined,undefined,undefined,NULL,NA,,
1713048732,880f21222ca0914d0b9f29de0e9cf92a,PennController,4,0,instructions,NULL,PennController,2,_Trial_,End,1713048307541,undefined,undefined,undefined,NULL,NA,,
1713048732,880f21222ca0914d0b9f29de0e9cf92a,PennController,31,0,experiment-filler,NULL,PennController,30,_Header_,End,1713048307546,undefined,undefined,undefined,107,100,undefined,NULL
1713048732,880f21222ca0914d0b9f29de0e9cf92a,PennController,31,0,experiment-filler,NULL,PennController,30,_Header_,Start,1713048307546,undefined,undefined,undefined,107,100,undefined,NULL
1713048732,880f21222ca0914d0b9f29de0e9cf92a,PennController,31,0,experiment-filler,NULL,PennController,30,_Trial_,Start,1713048307546,undefined,undefined,undefined,107,100,undefined,NULL
1713048732,880f21222ca0914d0b9f29de0e9cf92a,PennController,31,0,experiment-filler,NULL,TextInput,answer,First,,1713048313728,undefined,undefined,undefined,107,100,undefined,Shift
1713048732,880f21222ca0914d0b9f29de0e9cf92a,PennController,31,0,experiment-filler,NULL,TextInput,answer,EnterReturn,Mount Everest,1713048325784,undefined,undefined,undefined,107,100,undefined,NULL
1713048732,880f21222ca0914d0b9f29de0e9cf92a,PennController,31,0,experiment-filler,NULL,PennController,30,_Trial_,End,1713048325789,undefined,undefined,undefined,107,100,undefined,NULL
1713048732,880f21222ca0914d0b9f29de0e9cf92a,PennController,31,0,experiment-filler,NULL,TextInput,answer,Final,Mount Everest,1713048325789,undefined,undefined,undefined,107,100,undefined,NULL
1713048732,880f21222ca0914d0b9f29de0e9cf92a,PennController,20,0,experiment-item,NULL,PennController,19,_Header_,End,1713048325792,undefined,undefined,undefined,16,2,undefined,NULL
1713048732,880f21222ca0914d0b9f29de0e9cf92a,PennController,20,0,experiment-item,NULL,PennController,19,_Header_,Start,1713048325792,undefined,undefined,undefined,16,2,undefined,NULL
1713048732,880f21222ca0914d0b9f29de0e9cf92a,PennController,20,0,experiment-item,NULL,PennController,19,_Trial_,Start,1713048325792,undefined,undefined,undefined,16,2,undefined,NULL
1713048732,880f21222ca0914d0b9f29de0e9cf92a,PennController,20,0,experiment-item,NULL,TextInput,answer,First,,1713048330308,undefined,undefined,undefined,16,2,undefined,Shift
1713048732,880f21222ca0914d0b9f29de0e9cf92a,PennController,20,0,experiment-item,NULL,TextInput,answer,EnterReturn,Nobel price,1713048333993,undefined,undefined,undefined,16,2,undefined,NULL
1713048732,880f21222ca0914d0b9f29de0e9cf92a,PennController,20,0,experiment-item,NULL,TextInput,answer,Final,Nobel price,1713048333995,undefined,undefined,undefined,16,2,undefined,NULL
1713048732,880f21222ca0914d0b9f29de0e9cf92a,PennController,20,0,experiment-item,NULL,PennController,19,_Trial_,End,1713048333996,undefined,undefined,undefined,16,2,undefined,NULL
1713048732,880f21222ca0914d0b9f29de0e9cf92a,PennController,42,0,experiment-filler,NULL,PennController,41,_Header_,End,1713048333999,undefined,undefined,undefined,118,101,undefined,NULL
1713048732,880f21222ca0914d0b9f29de0e9cf92a,PennController,42,0,experiment-filler,NULL,PennController,41,_Header_,Start,1713048333999,undefined,undefined,undefined,118,101,undefined,NULL
1713048732,880f21222ca0914d0b9f29de0e9cf92a,PennController,42,0,experiment-filler,NULL,PennController,41,_Trial_,Start,1713048333999,undefined,undefined,undefined,118,101,undefined,NULL
1713048732,880f21222ca0914d0b9f29de0e9cf92a,PennController,42,0,experiment-filler,NULL,TextInput,answer,First,,1713048344065,undefined,undefined,undefined,118,101,undefined,c
1713048732,880f21222ca0914d0b9f29de0e9cf92a,PennController,42,0,experiment-filler,NULL,PennController,41,_Trial_,End,1713048346568,undefined,undefined,undefined,118,101,undefined,NULL
1713048732,880f21222ca0914d0b9f29de0e9cf92a,PennController,42,0,experiment-filler,NULL,TextInput,answer,Final,can't answer,1713048346568,undefined,undefined,undefined,118,101,undefined,NULL
1713048732,880f21222ca0914d0b9f29de0e9cf92a,PennController,42,0,experiment-filler,NULL,TextInput,answer,EnterReturn,can't answer,1713048346568,undefined,undefined,undefined,118,101,undefined,NULL
1713048732,880f21222ca0914d0b9f29de0e9cf92a,PennController,8,0,experiment-item,NULL,PennController,7,_Header_,End,1713048346569,undefined,undefined,undefined,4,2,undefined,NULL
1713048732,880f21222ca0914d0b9f29de0e9cf92a,PennController,8,0,experiment-item,NULL,PennController,7,_Header_,Start,1713048346569,undefined,undefined,undefined,4,2,undefined,NULL
1713048732,880f21222ca0914d0b9f29de0e9cf92a,PennController,8,0,experiment-item,NULL,PennController,7,_Trial_,Start,1713048346569,undefined,undefined,undefined,4,2,undefined,NULL
1713048732,880f21222ca0914d0b9f29de0e9cf92a,PennController,8,0,experiment-item,NULL,TextInput,answer,First,,1713048353341,undefined,undefined,undefined,4,2,undefined,d
1713048732,880f21222ca0914d0b9f29de0e9cf92a,PennController,8,0,experiment-item,NULL,TextInput,answer,EnterReturn,don't know,1713048355135,undefined,undefined,undefined,4,2,undefined,NULL
1713048732,880f21222ca0914d0b9f29de0e9cf92a,PennController,8,0,experiment-item,NULL,PennController,7,_Trial_,End,1713048355139,undefined,undefined,undefined,4,2,undefined,NULL
1713048732,880f21222ca0914d0b9f29de0e9cf92a,PennController,8,0,experiment-item,NULL,TextInput,answer,Final,don't know,1713048355139,undefined,undefined,undefined,4,2,undefined,NULL
1713048732,880f21222ca0914d0b9f29de0e9cf92a,PennController,30,0,experiment-filler,NULL,PennController,29,_Header_,End,1713048355142,undefined,undefined,undefined,106,100,undefined,NULL
1713048732,880f21222ca0914d0b9f29de0e9cf92a,PennController,30,0,experiment-filler,NULL,PennController,29,_Header_,Start,1713048355142,undefined,undefined,undefined,106,100,undefined,NULL
1713048732,880f21222ca0914d0b9f29de0e9cf92a,PennController,30,0,experiment-filler,NULL,PennController,29,_Trial_,Start,1713048355142,undefined,undefined,undefined,106,100,undefined,NULL
1713048732,880f21222ca0914d0b9f29de0e9cf92a,PennController,30,0,experiment-filler,NULL,TextInput,answer,First,,1713048360096,undefined,undefined,undefined,106,100,undefined,Shift
1713048732,880f21222ca0914d0b9f29de0e9cf92a,PennController,30,0,experiment-filler,NULL,TextInput,answer,EnterReturn,Biology,1713048362098,undefined,undefined,undefined,106,100,undefined,NULL
1713048732,880f21222ca0914d0b9f29de0e9cf92a,PennController,30,0,experiment-filler,NULL,PennController,29,_Trial_,End,1713048362100,undefined,undefined,undefined,106,100,undefined,NULL
1713048732,880f21222ca0914d0b9f29de0e9cf92a,PennController,30,0,experiment-filler,NULL,TextInput,answer,Final,Biology,1713048362100,undefined,undefined,undefined,106,100,undefined,NULL
1713048732,880f21222ca0914d0b9f29de0e9cf92a,PennController,6,0,experiment-item,NULL,PennController,5,_Header_,Start,1713048362102,undefined,undefined,undefined,2,2,undefined,NULL
1713048732,880f21222ca0914d0b9f29de0e9cf92a,PennController,6,0,experiment-item,NULL,PennController,5,_Trial_,Start,1713048362102,undefined,undefined,undefined,2,2,undefined,NULL
1713048732,880f21222ca0914d0b9f29de0e9cf92a,PennController,6,0,experiment-item,NULL,PennController,5,_Header_,End,1713048362103,undefined,undefined,undefined,2,2,undefined,NULL
1713048732,880f21222ca0914d0b9f29de0e9cf92a,PennController,6,0,experiment-item,NULL,TextInput,answer,First,,1713048364306,undefined,undefined,undefined,2,2,undefined,Shift
1713048732,880f21222ca0914d0b9f29de0e9cf92a,PennController,6,0,experiment-item,NULL,TextInput,answer,EnterReturn,United Kingdom,1713048368808,undefined,undefined,undefined,2,2,undefined,NULL
1713048732,880f21222ca0914d0b9f29de0e9cf92a,PennController,6,0,experiment-item,NULL,PennController,5,_Trial_,End,1713048368810,undefined,undefined,undefined,2,2,undefined,NULL
1713048732,880f21222ca0914d0b9f29de0e9cf92a,PennController,6,0,experiment-item,NULL,TextInput,answer,Final,United Kingdom,1713048368810,undefined,undefined,undefined,2,2,undefined,NULL
1713048732,880f21222ca0914d0b9f29de0e9cf92a,PennController,38,0,experiment-filler,NULL,PennController,37,_Header_,End,1713048368813,undefined,undefined,undefined,114,100,undefined,NULL
1713048732,880f21222ca0914d0b9f29de0e9cf92a,PennController,38,0,experiment-filler,NULL,PennController,37,_Header_,Start,1713048368813,undefined,undefined,undefined,114,100,undefined,NULL
1713048732,880f21222ca0914d0b9f29de0e9cf92a,PennController,38,0,experiment-filler,NULL,PennController,37,_Trial_,Start,1713048368813,undefined,undefined,undefined,114,100,undefined,NULL
1713048732,880f21222ca0914d0b9f29de0e9cf92a,PennController,38,0,experiment-filler,NULL,TextInput,answer,First,,1713048370198,undefined,undefined,undefined,114,100,undefined,Shift
1713048732,880f21222ca0914d0b9f29de0e9cf92a,PennController,38,0,experiment-filler,NULL,TextInput,answer,EnterReturn,Turkiye,1713048377638,undefined,undefined,undefined,114,100,undefined,NULL
1713048732,880f21222ca0914d0b9f29de0e9cf92a,PennController,38,0,experiment-filler,NULL,PennController,37,_Trial_,End,1713048377640,undefined,undefined,undefined,114,100,undefined,NULL
1713048732,880f21222ca0914d0b9f29de0e9cf92a,PennController,38,0,experiment-filler,NULL,TextInput,answer,Final,Turkiye,1713048377640,undefined,undefined,undefined,114,100,undefined,NULL
